Id,Name,Type,Industry,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,Description,CreatedDate,NumberOfEmployees,AnnualRevenue,ParentId
0011Ah4A4sWSLAjA4O,Beverly Tina Gonzalez,Customer,Healthcare,92766 Donna Stream,Cedar Crossing,MA,11823,United States,'+1-415-555-0139,https://juniper-vale-longview-pacific-analytics.example.invalid,Hot,Established organization focused on service reliability.,2024-11-11T12:49:56Z,1500,529811350.27,
0011y3R0qW4167MAMP,Laura Briana Daniels,Partner,Education,018 Blanchard Meadows,Summit Glen,MA,42903,United States,'+1-303-555-0155,https://ivorypine-northstar-global-logistics.example.invalid,Hot,Established organization focused on service reliability.,2021-10-31T17:54:54Z,12,1261623.98,
001X85qfzndbjPoIS1,Joshua Samantha Crawford,Customer,Business Services,3009 Brian Ranch,Lake Briar,CA,97233,United States,'+1-713-555-0186,https://harborlume-silverline-coastal-works.example.invalid,Warm,Established organization focused on service reliability.,2022-06-02T00:03:25Z,3000,344465756.04,001OLdGcwV4anrfQXZ
0019laP52dnqWh3AF4,Barbara John Wall,Partner,Financial Services,4271 Krause Flats,Willow Harbor,NC,87163,United States,'+1-303-555-0108,https://glimmerforge-westwind-summit-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-07-11T19:53:00Z,900,89623647.33,
001HPdcdRz4xhIHI7A,Fablecrest Brightwater Regional Partners,Customer,Retail,2569 Zachary Trail,Northhaven,TX,91703,United States,'+1-303-555-0157,https://fablecrest-brightwater-regional-partners.example.invalid,Warm,Established organization focused on service reliability.,2022-08-17T07:26:58Z,1500,143025827.98,
001iEyIVnkSiy8UIX8,Scott Cheryl Simon,Prospect,Education,4328 Tammy Shore,Summit Glen,NC,90247,United States,'+1-617-555-0188,https://evertrail-copperfield-lakeside-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-11-02T10:11:18Z,900,254052853.09,001nrvjrS2WHC2oY9X
001u2iK4bExNbRFYPR,Wesley Monique Sweeney,Prospect,Education,05050 Wilson Valley,Cedar Crossing,TX,66116,United States,'+1-303-555-0159,https://deltora-farpoint-eastern-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-07-14T22:20:56Z,1500,135595206.7,
001Dr3VLTdygyPzIUT,Amanda Evan Webster,Partner,Financial Services,17993 Linda Meadow,Lake Briar,WA,22872,United States,'+1-617-555-0156,https://cinderquill-highland-western-systems.example.invalid,Cold,Established organization focused on service reliability.,2024-01-20T20:40:48Z,900,131292392.17,
001yyUUvtYcXQSAY46,Brindlewave Juniper Regional Collective,Former Customer,Financial Services,21962 Nichole Common,Lake Briar,TX,87825,United States,'+1-617-555-0133,https://brindlewave-juniper-regional-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-08-11T15:11:36Z,48,19909264.93,
001s7ZyiePrkNHmYX9,Avenlo Longview Lakeside Partners,Customer,Media,83318 Christine Wall,Alder Bay,MA,19877,United States,'+1-617-555-0164,https://avenlo-longview-lakeside-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-01-30T15:22:06Z,900,338949689.36,
001Icww3yjuP8HkA1Z,Melissa Clayton Williams,Prospect,Financial Services,220 Robertson Cliffs,Northhaven,CA,34598,United States,'+1-202-555-0138,https://rivermark-moonridge-eastern-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-05-19T15:59:43Z,280,41584705.52,
001wOS4RTezb6AxY4U,Theresa Patricia Davis,Former Customer,Media,3543 Martinez Square,Lake Briar,CA,14991,United States,'+1-415-555-0103,https://quarrylight-redwood-western-industries.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-10-17T22:29:04Z,24,7039899.6,
001wVfBSjnPjaamQPU,Peregrine Hollow Stonebridge Regional Systems,Customer,Financial Services,3356 Patricia Ramp,Northhaven,WA,60573,United States,'+1-617-555-0122,https://peregrine-hollow-stonebridge-regional-systems.example.invalid,Warm,Established organization focused on service reliability.,2026-03-04T17:36:35Z,280,99183510.31,0018sCn7wzuyGKcIWS
001gJF3ven13WeWAFA,Robert Wanda Ortiz,Prospect,Transportation,107 Martin Mount,Northhaven,TX,68810,United States,'+1-617-555-0175,https://oakmere-bluecrest-northern-collective.example.invalid,Hot,Established organization focused on service reliability.,2022-08-02T10:20:57Z,280,47598816.51,
001tL6I6V8CRe45IK4,Novacairn Clearpath Frontier Partners,Former Customer,Business Services,7905 Thompson Points,Cedar Crossing,CA,41863,United States,'+1-971-555-0173,https://novacairn-clearpath-frontier-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-09-08T17:59:26Z,520,106283761.49,
001Tn3lq2OpXiyaYCN,Tracy Marcus Smith,Former Customer,Financial Services,847 Marsh Square,Lake Briar,WA,78443,United States,'+1-617-555-0187,https://morrowfen-evergreen-worldwide-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-02-28T18:41:49Z,900,277187262.52,
001XZVDN3n2dRIsQB9,Monica Jenna Rodriguez,Partner,Education,0431 Monica Fort,Alder Bay,TX,98852,United States,'+1-617-555-0158,https://latticebrook-goldenleaf-southern-industries.example.invalid,Warm,Established organization focused on service reliability.,2024-11-09T00:12:39Z,160,15243240.79,001CobSEZTi3dLCAGD
001f3j7ZUJ5YxijYYQ,Jessica Brandon Sullivan,Prospect,Financial Services,22310 Andrews Mill,Summit Glen,TX,93434,United States,'+1-415-555-0102,https://kestrel-arc-ironwood-northern-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2026-04-21T19:05:49Z,280,90890170.76,001LInXZfFVYqWIIEB
001FU3HbNYKm95BYPF,Cheryl Sara Cole,Prospect,Financial Services,854 Kemp Throughway,Lake Briar,CA,45553,United States,'+1-971-555-0130,https://juniper-vale-keystone-frontier-collective.example.invalid,Warm,Established organization focused on service reliability.,2022-05-11T16:29:18Z,48,10651194.39,
001f6ctaU1r6XIKQI2,Anthony Suzanne Hernandez,Prospect,Education,3018 Rhodes Corners,Alder Bay,OR,71931,United States,'+1-303-555-0137,https://ivorypine-moonridge-worldwide-logistics.example.invalid,Warm,Established organization focused on service reliability.,2023-12-20T19:30:18Z,90,13690049.15,
001uzPoKDHG07pVI82,Cory Gloria Lewis,Former Customer,Financial Services,662 Douglas Hollow,Lake Briar,WA,84409,United States,'+1-713-555-0150,https://harborlume-redwood-southern-works.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-01-20T17:56:35Z,3000,527225497.06,001OLEw0xIyryQpQ2X
001FdhXK9A63y9AILQ,Derrick Brian Johnson,Customer,Healthcare,9478 Walker Turnpike,Willow Harbor,OR,86468,United States,'+1-415-555-0172,https://glimmerforge-stonebridge-northern-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2021-05-03T23:25:20Z,3000,1000982197.98,
001HHU7vcgZ8phtAW6,Laura Stephanie Rodriguez,Prospect,Media,1589 Megan Estates,Summit Glen,TX,19113,United States,'+1-202-555-0112,https://fablecrest-bluecrest-global-systems.example.invalid,Hot,Established organization focused on service reliability.,2025-08-30T09:56:48Z,1500,330264526.81,
001yGC8xttQVvNRYNT,Jessica Michelle Torres,Customer,Education,518 Morrow Bridge,Northhaven,NC,15483,United States,'+1-713-555-0109,https://evertrail-clearpath-coastal-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-03-16T12:30:50Z,280,87807496.22,
001oiBORV4MFMZ7ID8,Daniel Andrew Flores,Partner,Business Services,79852 Johnson Via,Northhaven,TX,21818,United States,'+1-713-555-0109,https://deltora-evergreen-summit-logistics.example.invalid,Cold,Established organization focused on service reliability.,2026-05-08T18:33:56Z,12,1583630.71,001oTVBgpJb5kxRYJO
001gDwR4bq40bkiQ0U,Tiffany William Armstrong,Former Customer,Business Services,0140 Kimberly Rapids,Cedar Crossing,CO,74226,United States,'+1-971-555-0149,https://cinderquill-goldenleaf-pacific-works.example.invalid,Hot,Established organization focused on service reliability.,2024-01-16T22:54:46Z,160,61675929.87,
001fNeki8j02ByQA5V,Lucas Lori Lopez,Prospect,Media,759 Scott Coves,Alder Bay,MA,71951,United States,'+1-202-555-0103,https://brindlewave-ironwood-global-industries.example.invalid,Warm,Established organization focused on service reliability.,2025-09-09T12:14:53Z,24,3870041.25,
001CAWJWrCJUDD2Q42,Andrew John Cruz,Customer,Retail,4631 Crosby Land,Lake Briar,OR,38341,United States,'+1-713-555-0196,https://avenlo-keystone-coastal-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-03-23T15:57:14Z,24,7424883.77,
0015Cr2vcIsO2EGY08,Pamela Robert Benton,Customer,Media,7499 Avila Unions,Lake Briar,OR,47451,United States,'+1-971-555-0152,https://rivermark-longview-summit-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2021-12-13T14:49:14Z,160,31631652.27,
001SDonDyKHRDRwYPS,Ryan Larry Moran,Former Customer,Financial Services,18773 Bates Overpass,Alder Bay,CA,27100,United States,'+1-713-555-0177,https://quarrylight-northstar-pacific-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-01-22T01:54:55Z,24,4837404.6,
001xgiokWA1Zg0iAN4,Dana Robert Jenkins,Partner,Manufacturing,788 Alvarez Walk,Lake Briar,CO,64688,United States,'+1-202-555-0101,https://peregrine-hollow-silverline-global-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-02-12T01:07:34Z,1500,502952509.61,
001x4qMeufUWlfdINO,Bruce Eric Robinson,Prospect,Media,6503 Jimmy Inlet,Cedar Crossing,WA,51536,United States,'+1-713-555-0131,https://oakmere-westwind-coastal-industries.example.invalid,Cold,Established organization focused on service reliability.,2021-06-11T02:25:12Z,90,21532256.85,
001yauEEDknBCyrAL7,Novacairn Brightwater Western Partners,Prospect,Retail,357 Jackson Hills,Summit Glen,CO,99415,United States,'+1-415-555-0149,https://novacairn-brightwater-western-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-11-19T05:59:36Z,900,89591444.73,
001181P9BD1hpxgATH,Morrowfen Copperfield Regional Analytics,Prospect,Business Services,48468 Gonzalez Locks,Lake Briar,MA,42051,United States,'+1-713-555-0181,https://morrowfen-copperfield-regional-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-10-28T07:20:00Z,280,49150515.93,
001Ivgehi2RhpxmIXK,Mark Bridget Collins,Former Customer,Education,6651 Meghan Grove,Lake Briar,MA,35176,United States,'+1-303-555-0115,https://latticebrook-farpoint-lakeside-logistics.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-02-17T20:55:17Z,280,32999787.31,
001T48I5YauDsbqQZG,Frank Kristin Sherman,Partner,Energy,70015 Camacho Lodge,Alder Bay,WA,49866,United States,'+1-971-555-0119,https://kestrel-arc-highland-eastern-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2024-12-10T09:32:24Z,160,36546000.66,
001TgK7Trt797foQCB,Alexis Patricia Proctor,Partner,Retail,47649 Tracy Landing,Lake Briar,MA,59848,United States,'+1-617-555-0139,https://juniper-vale-juniper-western-collective.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-04-23T04:30:09Z,520,155647396.79,001CXiPlYrfwSgoQU2
001Y94eVbSCMZThYRA,Ivorypine Longview Regional Partners,Partner,Consumer Goods,4134 Michele Estates,Cedar Crossing,CA,39711,United States,'+1-415-555-0108,https://ivorypine-longview-regional-partners.example.invalid,Warm,Established organization focused on service reliability.,2025-01-03T07:20:31Z,12,4082369.41,
001iIp10CH2rdjrQCH,Joshua Jodi Day,Partner,Energy,272 Richard Road,Willow Harbor,CO,63946,United States,'+1-971-555-0147,https://harborlume-northstar-lakeside-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-06-28T01:23:05Z,3000,658192845.11,
001mwBw2aNzPGx6AUW,Victoria Kathryn Green,Partner,Business Services,89317 Jose Walk,Alder Bay,MA,78411,United States,'+1-713-555-0108,https://glimmerforge-silverline-eastern-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-02-28T19:23:24Z,900,350159557.17,
001FChipDL8FyVaQQG,Vanessa Ryan Martin,Former Customer,Education,3626 Anthony Greens,Willow Harbor,TX,91940,United States,'+1-202-555-0159,https://fablecrest-westwind-western-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2024-07-21T23:41:58Z,3000,1198765627.73,001CobSEZTi3dLCAGD
001gn26KfjMg4ZII8J,Gabriela James Bowen,Customer,Healthcare,900 Wagner Light,Northhaven,CO,49211,United States,'+1-415-555-0192,https://evertrail-brightwater-southern-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-09-18T14:59:06Z,900,258691464.97,
001EzVzzzPDO3QjIJG,Deltora Copperfield Northern Partners,Former Customer,Consumer Goods,5644 Black Mews,Alder Bay,MA,43431,United States,'+1-415-555-0104,https://deltora-copperfield-northern-partners.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2023-02-18T08:18:41Z,900,112895699.59,
001DbpAGYxaJeBJQYG,Ronald Juan Maxwell,Former Customer,Consumer Goods,15134 Mary Summit,Alder Bay,WA,15950,United States,'+1-415-555-0168,https://cinderquill-farpoint-frontier-analytics.example.invalid,Hot,Established organization focused on service reliability.,2023-04-14T17:29:47Z,1500,507481034.19,
001tGz7asrOtBm8A2Y,Steven Randall Smith,Partner,Financial Services,9050 Nguyen Street,Alder Bay,OR,91263,United States,'+1-713-555-0199,https://brindlewave-highland-worldwide-industries.example.invalid,Cold,Regional organization evaluating operational improvements.,2024-07-08T08:19:21Z,520,191928823.57,
001LvVfPxnoy5b1YY0,Melissa Stephanie Terry,Customer,Transportation,4925 Marilyn Passage,Alder Bay,CO,81132,United States,'+1-971-555-0110,https://avenlo-juniper-southern-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-06-12T12:37:18Z,1500,516148972.05,
001E8sva5lyIcGMIKX,Kevin Jonathan Rodgers,Prospect,Consumer Goods,4224 Alexandra Hill,Summit Glen,NC,83554,United States,'+1-617-555-0122,https://rivermark-keystone-northern-collective.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-06-14T13:09:56Z,24,7292723.98,
001Ok5JQopT2gTPQYR,Quarrylight Moonridge Frontier Partners,Former Customer,Healthcare,7945 Jason Common,Willow Harbor,NC,88292,United States,'+1-713-555-0125,https://quarrylight-moonridge-frontier-partners.example.invalid,Hot,Established organization focused on service reliability.,2024-09-08T11:20:28Z,280,68083457.34,001ZCfPCiKUOyBBA6I
001L6QQcpJ1qXB2Y62,Robert Francisco Henry,Former Customer,Education,03723 Wilkinson Walks,Willow Harbor,OR,57058,United States,'+1-303-555-0105,https://peregrine-hollow-redwood-worldwide-works.example.invalid,Hot,Established organization focused on service reliability.,2021-03-24T07:15:21Z,12,1489875.0,
001rLqfAY4OfLS1QF8,Lisa Nicole Martin,Former Customer,Consumer Goods,998 Johnson Locks,Lake Briar,CA,39405,United States,'+1-303-555-0188,https://oakmere-stonebridge-southern-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-07-07T20:05:04Z,280,96399555.63,
001TtyIW37HieQzYDX,Connor Sandra Parker,Customer,Financial Services,83959 Anderson Hill,Lake Briar,OR,19765,United States,'+1-303-555-0124,https://novacairn-bluecrest-pacific-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-12-13T16:45:53Z,12,1732978.05,
001kaydhB78AJPJIWK,Denise Tammy Vega,Former Customer,Business Services,54522 Lindsay Junction,Cedar Crossing,NC,60654,United States,'+1-303-555-0182,https://morrowfen-clearpath-global-collective.example.invalid,Cold,Established organization focused on service reliability.,2024-05-13T13:13:08Z,160,37085026.99,
001PUaO8FLbQ5tuY7R,Latticebrook Evergreen Coastal Partners,Customer,Energy,35247 Oconnor Courts,Alder Bay,CA,36053,United States,'+1-971-555-0137,https://latticebrook-evergreen-coastal-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-02-19T20:36:30Z,900,186316372.57,
001wHDsRuiwyR4oI2F,Erin William Brown,Prospect,Manufacturing,6678 Acevedo Mills,Cedar Crossing,CA,44638,United States,'+1-971-555-0119,https://kestrel-arc-goldenleaf-summit-works.example.invalid,Cold,Established organization focused on service reliability.,2026-04-25T21:10:55Z,1500,331501320.56,
0013zAV0Mvg9gCbIC6,Erik Samuel Willis,Former Customer,Business Services,5048 Isabella Mission,Willow Harbor,NC,80854,United States,'+1-713-555-0176,https://juniper-vale-ironwood-pacific-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-02-25T10:48:26Z,90,10458295.31,
001nyKCWKQ4K1MEQBJ,David Lisa Rodriguez,Prospect,Retail,200 Allen Trail,Summit Glen,OR,51940,United States,'+1-971-555-0162,https://ivorypine-keystone-global-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-03-03T08:09:50Z,12,2602131.93,
001dst7EZIkJP6gQAU,Alexander Katherine Lopez,Customer,Energy,926 Daniel Path,Summit Glen,TX,23762,United States,'+1-303-555-0199,https://harborlume-moonridge-coastal-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-04-24T06:14:41Z,3000,1110855424.47,
001Z9FmqrbfBXeVI9A,Ernest Miranda Patton,Partner,Consumer Goods,762 William Oval,Northhaven,MA,23336,United States,'+1-415-555-0139,https://glimmerforge-redwood-summit-logistics.example.invalid,Hot,Established organization focused on service reliability.,2026-03-19T23:37:08Z,3000,343239416.73,
001DvFcs2OCjLNHAFJ,David Sharon Walker,Customer,Energy,4470 Douglas Radial,Alder Bay,MA,75849,United States,'+1-202-555-0136,https://fablecrest-stonebridge-pacific-works.example.invalid,Cold,Established organization focused on service reliability.,2026-04-18T03:33:36Z,48,12451287.41,
001FnvHY3QUJaFEYAN,Robert Catherine Chaney,Prospect,Education,725 Lauren Shores,Willow Harbor,OR,64417,United States,'+1-415-555-0138,https://evertrail-bluecrest-lakeside-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2021-01-31T05:14:08Z,900,143414828.25,
001oe7pgfo4kEYZIPF,John Daniel Smith,Partner,Retail,18204 John Squares,Cedar Crossing,NC,57617,United States,'+1-202-555-0152,https://deltora-clearpath-eastern-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-07-26T14:19:45Z,48,4223979.26,
001jKBzUVUKDjFLYTU,Anthony Joe Martinez,Prospect,Transportation,209 White Station,Willow Harbor,OR,61656,United States,'+1-617-555-0156,https://cinderquill-evergreen-western-analytics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2023-07-13T04:15:34Z,900,315814747.04,
0012iTFLPNf13nhYPM,Brindlewave Goldenleaf Regional Logistics,Prospect,Transportation,70630 Spencer Radial,Cedar Crossing,NC,16505,United States,'+1-415-555-0145,https://brindlewave-goldenleaf-regional-logistics.example.invalid,Cold,Established organization focused on service reliability.,2025-04-10T04:23:43Z,90,27208819.5,
0017jTx407RLO7NAVA,Caitlin Kristie Davidson,Prospect,Media,4946 Kirby Forest,Lake Briar,NC,35526,United States,'+1-713-555-0142,https://avenlo-ironwood-lakeside-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-06-22T12:01:34Z,160,22535188.33,
0018fHG08zFMfdsQ4N,David Richard Johnson,Former Customer,Energy,502 Chelsea Avenue,Lake Briar,NC,46242,United States,'+1-202-555-0181,https://rivermark-juniper-eastern-industries.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-01-05T17:57:39Z,280,45717903.94,001n8Q7o6w0wrFoIIH
001GikJVQQYFMgSI6M,Quarrylight Longview Western Partners,Customer,Energy,045 Christopher Ridges,Alder Bay,NC,40496,United States,'+1-617-555-0176,https://quarrylight-longview-western-partners.example.invalid,Hot,Established organization focused on service reliability.,2021-01-01T22:08:00Z,1500,424607518.61,0014xFF5q1fi7GwQMP
001ev39cBq0xejNIY0,Peregrine Hollow Northstar Regional Analytics,Prospect,Energy,49384 Melanie Brooks,Cedar Crossing,CA,88530,United States,'+1-415-555-0166,https://peregrine-hollow-northstar-regional-analytics.example.invalid,Warm,Established organization focused on service reliability.,2021-01-31T05:31:20Z,160,24930325.18,
001kC1LlUdj8c3zY68,Jose Timothy Brooks,Customer,Retail,90361 James Isle,Lake Briar,CO,31154,United States,'+1-202-555-0132,https://oakmere-silverline-lakeside-logistics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-09-21T18:13:30Z,90,27392539.22,
001c7rzVaNFRVVTYG3,Michael Sandra Salas,Former Customer,Manufacturing,110 Nicholas Vista,Alder Bay,CA,84409,United States,'+1-202-555-0108,https://novacairn-westwind-eastern-works.example.invalid,Hot,Established organization focused on service reliability.,2022-02-01T15:50:33Z,1500,456525586.56,
001XFpYyxD2bjtqY54,Nancy Ann Miller,Customer,Energy,078 Matthews Coves,Northhaven,CO,39385,United States,'+1-617-555-0135,https://morrowfen-brightwater-worldwide-collective.example.invalid,Hot,Established organization focused on service reliability.,2025-11-28T06:32:49Z,520,152824602.35,
0019ajAWDOEHbBzQ2L,Latticebrook Copperfield Southern Partners,Partner,Education,227 Morrison Highway,Northhaven,OR,94242,United States,'+1-617-555-0106,https://latticebrook-copperfield-southern-partners.example.invalid,Hot,Established organization focused on service reliability.,2023-08-01T23:17:44Z,280,102852589.33,
0015F3Mg4glglAzQRW,Ashley Jason Wheeler,Prospect,Retail,70730 Heather Mountain,Lake Briar,TX,69721,United States,'+1-202-555-0164,https://kestrel-arc-farpoint-northern-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-03-25T05:24:04Z,900,348999285.57,
001qh75A7jHuE1EI0O,Amber Michael Taylor,Prospect,Business Services,34234 Matthew Plaza,Summit Glen,CO,33627,United States,'+1-971-555-0171,https://juniper-vale-highland-frontier-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2026-02-19T19:03:07Z,48,8859857.42,
001KKprsa8fDGWEQ2J,Jennifer Kelly Smith,Partner,Technology,5596 Samantha Track,Willow Harbor,CA,46003,United States,'+1-713-555-0172,https://ivorypine-juniper-worldwide-systems.example.invalid,Hot,Established organization focused on service reliability.,2026-05-11T13:05:15Z,24,3474105.85,
0019ojrY0cvCQ2UQ6L,Steven Courtney Mills,Former Customer,Financial Services,55877 Adams Locks,Northhaven,MA,22685,United States,'+1-415-555-0156,https://harborlume-longview-southern-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-11-25T19:51:27Z,160,37175129.05,001pZZmTYW0GRFkYE7
0014rAjCuliftUBIPG,Glimmerforge Northstar Northern Partners,Former Customer,Energy,6776 Richardson Parks,Alder Bay,CA,73898,United States,'+1-415-555-0192,https://glimmerforge-northstar-northern-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-02-25T21:51:22Z,520,57911400.07,
001QMRyBoOV9ydJAFR,Joseph Taylor Miller,Former Customer,Healthcare,439 Yesenia Terrace,Lake Briar,TX,68510,United States,'+1-971-555-0172,https://fablecrest-silverline-frontier-analytics.example.invalid,Warm,Established organization focused on service reliability.,2024-12-06T19:27:34Z,520,83572530.11,
001UhwyHPMFM5liAM5,Alexander Kenneth Larson,Partner,Retail,637 Farrell Burgs,Cedar Crossing,CA,83756,United States,'+1-202-555-0127,https://evertrail-westwind-worldwide-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-11-29T01:30:43Z,3000,799572834.24,
001sxFqtMp1pxP6AMV,Jose Larry Bryant,Former Customer,Energy,1863 Rodriguez Port,Cedar Crossing,CO,53575,United States,'+1-303-555-0183,https://deltora-brightwater-summit-systems.example.invalid,Hot,Established organization focused on service reliability.,2021-07-16T22:34:04Z,900,363161628.22,
001kgFF0qALhnGGYD4,Kyle Brandon Terry,Customer,Transportation,28671 Friedman Way,Lake Briar,MA,50541,United States,'+1-971-555-0170,https://cinderquill-copperfield-pacific-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2026-01-30T15:56:29Z,24,6081314.95,
001KKAmmyUimvp7AGR,Brindlewave Farpoint Global Partners,Former Customer,Healthcare,014 Reed Ville,Alder Bay,WA,29315,United States,'+1-202-555-0101,https://brindlewave-farpoint-global-partners.example.invalid,Hot,Established organization focused on service reliability.,2025-11-24T05:27:39Z,520,69981682.55,
001LPp2Ao8dIjdqYLB,Rhonda Teresa Parsons,Partner,Retail,18567 Johnny Parkways,Cedar Crossing,NC,93488,United States,'+1-971-555-0166,https://avenlo-highland-coastal-analytics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-12-01T17:26:43Z,24,3307525.64,
001Onbk5O4QRQcvA7I,Megan Lisa Duncan,Former Customer,Energy,86210 Hernandez Knolls,Alder Bay,CA,56555,United States,'+1-303-555-0124,https://rivermark-ironwood-summit-industries.example.invalid,Hot,Established organization focused on service reliability.,2023-01-30T23:45:20Z,90,9945365.46,
001IQen5JJcxOzsYOT,David Joshua Barnes,Customer,Retail,13122 Robert Coves,Alder Bay,NC,65005,United States,'+1-617-555-0142,https://quarrylight-keystone-pacific-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-12-14T19:38:26Z,520,175625108.83,
001MVhM44DqZNFnI35,Shannon Maria George,Former Customer,Technology,0136 Saunders Parks,Northhaven,CO,29542,United States,'+1-713-555-0130,https://peregrine-hollow-moonridge-global-collective.example.invalid,Hot,Established organization focused on service reliability.,2026-04-19T23:58:21Z,280,36926332.89,
001R0zWqbJMcj90A0M,Oakmere Redwood Coastal Partners,Former Customer,Business Services,389 Jesse Ridges,Willow Harbor,WA,31845,United States,'+1-415-555-0138,https://oakmere-redwood-coastal-partners.example.invalid,Hot,Established organization focused on service reliability.,2022-06-21T06:47:22Z,1500,513281177.05,
001e5khOQO7raMEQ3D,Erica Brittney Ware,Former Customer,Transportation,0355 Jamie Center,Alder Bay,OR,97007,United States,'+1-415-555-0198,https://novacairn-stonebridge-summit-works.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-07-12T08:14:52Z,90,11139559.35,001Mpzq9x2yVI5HAED
001DmIO5EqT4tawY4D,Morrowfen Bluecrest Regional Industries,Prospect,Energy,7423 Roger Rest,Summit Glen,CO,57731,United States,'+1-971-555-0197,https://morrowfen-bluecrest-regional-industries.example.invalid,Hot,Established organization focused on service reliability.,2026-06-23T22:13:31Z,520,159917620.73,
001INTCL5X3OptCYRO,Caroline Samantha Pierce,Customer,Education,7468 Jones Dale,Cedar Crossing,OR,62400,United States,'+1-617-555-0105,https://latticebrook-clearpath-lakeside-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-02-19T18:47:29Z,3000,1209016608.67,001KLzOHTO9BbVjAXJ
001QQQWKHoHDF4bYVO,Alyssa Raymond Allen,Prospect,Transportation,5066 John Bypass,Cedar Crossing,MA,53312,United States,'+1-971-555-0124,https://kestrel-arc-evergreen-eastern-collective.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-07-12T02:34:44Z,24,3654966.95,
001Qm6Qlk3KEL3HIOS,Sheila Brady Frye,Prospect,Retail,4488 Willis Street,Summit Glen,MA,39160,United States,'+1-303-555-0152,https://juniper-vale-goldenleaf-western-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-06-06T04:44:14Z,520,173674888.35,
0012haS0btkfmnOAWP,Ivorypine Ironwood Regional Works,Customer,Business Services,23728 Shannon Via,Northhaven,NC,67585,United States,'+1-303-555-0195,https://ivorypine-ironwood-regional-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-12-30T13:05:38Z,280,87089639.36,001paldePwcfVa7AJJ
001BH0vNAlwEWFXALI,Karen Cynthia Clarke,Customer,Education,00409 Collin Pike,Cedar Crossing,WA,26420,United States,'+1-303-555-0122,https://harborlume-keystone-lakeside-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-02-18T07:41:31Z,90,17453019.07,
