Id,Name,StageName,CloseDate,Type,LeadSource,NextStep,ForecastCategoryName,CurrencyIsoCode,Description,CreatedDate,IsClosed,IsWon,Probability,Amount,AccountId,CampaignId,Pricebook2Id,SyncedQuoteId
51iOCTKsAi3opKsYHX,Novacairn Keystone Global Systems - Integrated Compass Advisory Foundation Atlas New Business,Closed Won,2024-12-08,New Customer,Organic Search,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-09-01T06:44:33Z,1,1,100.0,531436.34,001iIp10CH2rdjrQCH,,01sf902KvuoXgXtOGX,0Q0UAIBfvEXE9LTKC9
006t7dR1cWsHmILAD0,Morrowfen Moonridge Coastal Collective - Modular Summit Training Scale Horizon Renewal,Qualification,2027-03-30,Existing Customer - Renewal,Partner Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-13T19:34:06Z,0,0,20.0,175641.01,001oPLQgL6DtzXuQJ9,,01sf902KvuoXgXtOGX,
81tdAGdH26F8088AZY,Latticebrook Redwood Summit Logistics - Precision Lattice Hardware Ultimate Pulse New Business,Closed Lost,2026-05-05,Existing Customer - Renewal,Partner Referral,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-27T09:22:45Z,1,0,0.0,1321420.14,001Yuy98mwACfhVANS,701LVVOQQeQAPERQND,01sLoYtuPuiAhJSKZN,
026pLi5YaivbPOPQG6,Kestrel Arc Stonebridge Pacific Works - Rapid Ember Data Platform Edge Aurora New Business,Value Proposition,2026-11-06,New Customer,Organic Search,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-03T13:38:09Z,0,0,50.0,1372099.65,001EocC12jSBhyyIOU,,01sQ4LtuJF9K1vlMFT,
501iOamI6vFewPbYG5,Juniper Vale Bluecrest Lakeside Industries - Unified Vertex Data Platform Foundation Ion Expansion,Negotiation/Review,2027-06-03,Existing Customer - Upgrade,Event,Prepare proposal,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-06T07:21:59Z,0,0,75.0,1074680.75,001smmPkB9oOSZnIQW,701DNuvDGEm4hghY4U,01sQ4LtuJF9K1vlMFT,
006319GbuzsxrQrA92,Ivorypine Clearpath Eastern Systems - Adaptive Orbit Hardware Select Solstice Expansion,Closed Won,2023-12-24,New Customer,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-08-13T15:29:38Z,1,1,100.0,1176432.53,001upirIJhb5AGBA5J,701WVcR9nBSbxB9QPQ,01sLoYtuPuiAhJSKZN,0Q0tPdnNeQUUN4yCOR
721L9PVNy9jMezEQVX,Harborlume Evergreen Western Analytics - Dynamic Foundry Data Platform Vertex Aurora Renewal,Closed Lost,2024-02-22,New Customer,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-11-02T10:02:47Z,1,0,0.0,594111.29,001R0OuIWPEowdMYT2,,01sf902KvuoXgXtOGX,0Q0YbxFkntJskkYSW8
006cc1DGbPi4SQbA7P,Glimmerforge Goldenleaf Regional Logistics - Integrated Beacon Cloud Service Essential Meridian Expansion,Needs Analysis,2026-09-30,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-21T14:56:33Z,0,0,35.0,2438535.28,001Ivgehi2RhpxmIXK,701iu7etaRTqbMlANW,01sf902KvuoXgXtOGX,
01i4tbtlkIVqekKIQW,Fablecrest Ironwood Lakeside Works - Modular Pioneer Advisory Premier Vector New Business,Closed Lost,2024-02-01,Existing Customer - Upgrade,Customer Referral,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-08-18T02:30:40Z,1,0,0.0,1637171.35,001D3FX1GvU3G1mAKG,,01sf902KvuoXgXtOGX,
01tV4GKLLNYwoIMQAI,Evertrail Keystone Eastern Industries - Precision Harbor Advisory Select Cascade Expansion,Closed Lost,2026-06-18,New Customer,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-14T01:48:28Z,1,0,0.0,98137.59,001j6nRokzRlCs1Y07,,01sQ4LtuJF9K1vlMFT,
51i9rNqdYClkr0zIFJ,Deltora Moonridge Western Partners - Rapid Compass Support Vertex Meridian Renewal,Closed Lost,2022-09-05,Existing Customer - Renewal,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-02-24T22:29:21Z,1,0,0.0,1990589.49,0012tOpQ4NIa7RbIUI,701C5GBKeBniO3YY7J,01sLoYtuPuiAhJSKZN,0Q077DtUmxtLIpNCAN
720zTie0H1c7MkoADS,Cinderquill Redwood Regional Analytics - Unified Summit Support Essential Zenith Expansion,Prospecting,2026-07-07,Existing Customer - Upgrade,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-25T22:53:37Z,0,0,10.0,1298562.43,001UMQhTkv1ASD0YIT,701VLxxgWX6Q4sRACQ,01sQ4LtuJF9K1vlMFT,0Q00aYdgWEQHsHE0IT
00iqIKwdqI55cMpA5R,Brindlewave Stonebridge Lakeside Logistics - Adaptive Lattice Support Professional Cobalt New Business,Qualification,2026-12-26,New Customer,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-29T01:48:54Z,0,0,20.0,2087350.21,001b1XyoVMftFmnY3Z,,01sQ4LtuJF9K1vlMFT,
006Ei0yj8TqoL5gYUX,Avenlo Bluecrest Frontier Works - Dynamic Ember Cloud Service Standard Nova Renewal,Prospecting,2026-06-05,Existing Customer - Upgrade,Event,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-02T03:27:12Z,0,0,10.0,337964.68,001gJF3ven13WeWAFA,,01sQ4LtuJF9K1vlMFT,
006lWIsCXMguRQfQMM,Rivermark Brightwater Worldwide Collective - Elastic Vertex Cloud Service Core Atlas Expansion,Closed Lost,2025-03-15,Existing Customer - Renewal,Web,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-12-28T04:32:21Z,1,0,0.0,623762.13,001OPKDJQJag0BvIDS,701LVVOQQeQAPERQND,01sf902KvuoXgXtOGX,0Q0E8qObMX99MPBK0G
006ws5fxY6DVEQqYK8,Quarrylight Copperfield Southern Partners - Modular Orbit Data Platform Enterprise Horizon Renewal,Closed Lost,2023-06-30,Existing Customer - Renewal,Outbound,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-09-22T21:34:34Z,1,0,0.0,2280195.2,0018MjZShtig55PAG6,701sbAyLwajaBknIUK,01sLoYtuPuiAhJSKZN,
826CwRcjav3cDKmIJB,Peregrine Hollow Farpoint Northern Analytics - Precision Foundry Training Professional Pulse Renewal,Needs Analysis,2026-12-29,New Customer,Web,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-19T09:21:38Z,0,0,35.0,1133553.48,001vywMtDWYqGORIQP,701rMiZr5gPnYq4I3U,01sLoYtuPuiAhJSKZN,0Q0z0Exk2LWoq1uKYZ
006A4LBPr9HWFUiQYO,Oakmere Highland Frontier Logistics - Rapid Beacon Cloud Service Standard Atlas New Business,Needs Analysis,2027-03-23,Existing Customer - Renewal,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-10-15T13:19:34Z,0,0,35.0,1025974.87,001mdSX3YnkEjM0IVS,,01sf902KvuoXgXtOGX,
50tFOmZ0XDIf1b5YML,Novacairn Juniper Worldwide Systems - Unified Pioneer Support Core Ion Expansion,Closed Won,2023-06-15,New Customer,Partner Referral,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-01-18T22:04:07Z,1,1,100.0,177881.24,0013e2Rh2QW4yB5YBM,,01sLoYtuPuiAhJSKZN,
51tB6jq7uWCBasGQN3,Morrowfen Longview Southern Collective - Adaptive Harbor Support Foundation Solstice Expansion,Closed Lost,2024-11-13,Existing Customer - Upgrade,Customer Referral,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-09-24T09:50:37Z,1,0,0.0,1226899.97,0011y3R0qW4167MAMP,,01sQ4LtuJF9K1vlMFT,0Q0JBPXvMVam8GqS8I
701gffawymfXeLpYMB,Latticebrook Northstar Northern Partners - Dynamic Compass Support Scale Aurora Expansion,Value Proposition,2027-02-17,Existing Customer - Upgrade,Partner Referral,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-02T21:42:06Z,0,0,50.0,1785787.46,001YrVA37VnfW7fIO3,,01sQ4LtuJF9K1vlMFT,0Q0ZQgJwVDO6dPRCMO
00612D5ppLojAPLA4Y,Kestrel Arc Silverline Frontier Analytics - Elastic Summit Data Platform Ultimate Ion New Business,Closed Won,2024-02-18,Existing Customer - Renewal,Web,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-09-07T23:51:46Z,1,1,100.0,792076.24,001AZHmNsDfQdrZQQD,,01sLoYtuPuiAhJSKZN,
006MSXgE1lgC9kNIB0,Juniper Vale Westwind Worldwide Industries - Modular Lattice Hardware Edge Vector Expansion,Qualification,2026-07-13,Existing Customer - Renewal,Organic Search,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-28T05:16:25Z,0,0,20.0,1094854.27,001GikJVQQYFMgSI6M,,01sQ4LtuJF9K1vlMFT,
006TFOyaj6QflaUA0Q,Ivorypine Brightwater Summit Systems - Precision Ember Data Platform Foundation Cascade Expansion,Negotiation/Review,2026-09-19,New Customer,Organic Search,Schedule review,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-02T09:13:43Z,0,0,75.0,828917.74,001H8DiQNUTC9JGQA0,701BP1P0a1hwEg9QVB,01sQ4LtuJF9K1vlMFT,
006ciCmaANfGW2GAJ5,Harborlume Copperfield Pacific Collective - Quantum Vertex Hardware Scale Meridian New Business,Needs Analysis,2027-04-22,Existing Customer - Renewal,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-08-17T07:48:10Z,0,0,35.0,733833.84,001x87pLwsHhY3bAD8,,01sQ4LtuJF9K1vlMFT,
006byrE50NITff0Q8R,Glimmerforge Farpoint Global Partners - Unified Orbit Hardware Ultimate Vector Renewal,Needs Analysis,2026-05-16,New Customer,Web,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-01-28T21:31:53Z,0,0,35.0,1891603.15,001s7ZyiePrkNHmYX9,,01sLoYtuPuiAhJSKZN,0Q0nQrmHsqTXO9pCJQ
0063SY6evRNlBraQYU,Fablecrest Highland Coastal Analytics - Adaptive Foundry Data Platform Essential Cobalt New Business,Value Proposition,2027-01-24,New Customer,Organic Search,Prepare proposal,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-26T01:47:08Z,0,0,50.0,2330378.77,001ULaAYdBnWIytQCT,,01sf902KvuoXgXtOGX,0Q0qQO1xynrL6JYKE6
721CmA86MnDG5WjQIG,Evertrail Juniper Summit Industries - Dynamic Beacon Support Premier Nova New Business,Negotiation/Review,2026-11-29,Existing Customer - Renewal,Organic Search,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-07-18T13:23:03Z,0,0,75.0,1392486.33,0016bs349lxRsmUQ0V,,01sQ4LtuJF9K1vlMFT,0Q0vJ5aXOwYkS2fCNH
006qUoAhHejrwEYAVO,Deltora Longview Pacific Systems - Elastic Pioneer Support Select Zenith New Business,Needs Analysis,2026-08-08,New Customer,Customer Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-22T16:50:40Z,0,0,35.0,1488344.47,0011y3R0qW4167MAMP,,01sf902KvuoXgXtOGX,0Q0m475AnDZbF6Q03M
0061CSDCqAuemlFY07,Cinderquill Northstar Global Collective - Modular Harbor Training Vertex Cobalt Renewal,Closed Lost,2026-01-12,Existing Customer - Renewal,Organic Search,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-10-28T11:57:18Z,1,0,0.0,2468447.97,001tGz7asrOtBm8A2Y,701dYnYIqY2uFSNQNW,01sf902KvuoXgXtOGX,
00tvJH5KgpFjKEsYR9,Brindlewave Silverline Coastal Partners - Precision Compass Cloud Service Essential Pulse Renewal,Closed Won,2022-12-14,Existing Customer - Upgrade,Organic Search,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2021-12-20T04:50:55Z,1,1,100.0,2218788.53,001ue1J9V7XEwHtA5N,701sbAyLwajaBknIUK,01sf902KvuoXgXtOGX,
006BubWVijMlnF4AI9,Avenlo Westwind Summit Works - Quantum Summit Hardware Premier Atlas Expansion,Needs Analysis,2027-05-10,Existing Customer - Renewal,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-20T16:08:55Z,0,0,35.0,2084906.25,001GJ2vwlaXONX0IFT,701Oiy0uiHpmTo7YI9,01sLoYtuPuiAhJSKZN,
006jmtEA69nNprTQUT,Rivermark Bluecrest Regional Industries - Unified Lattice Advisory Select Horizon Expansion,Value Proposition,2027-02-24,New Customer,Organic Search,Finalize terms,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-03T06:15:30Z,0,0,50.0,2014234.98,001KKAmmyUimvp7AGR,701BP1P0a1hwEg9QVB,01sLoYtuPuiAhJSKZN,
006K45NvXKh9aHIYHT,Quarrylight Clearpath Lakeside Systems - Adaptive Ember Advisory Core Solstice Expansion,Needs Analysis,2027-03-23,Existing Customer - Upgrade,Customer Referral,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-11-06T14:43:04Z,0,0,35.0,2037404.67,001Ivgehi2RhpxmIXK,,01sLoYtuPuiAhJSKZN,
006m9turukOLStrIV3,Peregrine Hollow Evergreen Eastern Collective - Connected Vertex Support Enterprise Aurora New Business,Closed Lost,2025-04-28,Existing Customer - Upgrade,Partner Referral,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-06-13T08:43:44Z,1,0,0.0,2146115.9,001Dr3VLTdygyPzIUT,701baEWnGlBqdzhA9Z,01sLoYtuPuiAhJSKZN,
006yj4hydQvfUkhAOJ,Oakmere Goldenleaf Western Logistics - Elastic Orbit Data Platform Professional Ion Renewal,Needs Analysis,2026-10-16,Existing Customer - Renewal,Customer Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-14T11:00:11Z,0,0,35.0,193596.54,001lppe6kqinEz1A7H,,01sQ4LtuJF9K1vlMFT,0Q08FrlxYuPeyu2CCY
006Sio6cQBleCzfIPI,Novacairn Ironwood Regional Works - Modular Foundry Data Platform Standard Solstice Renewal,Closed Won,2025-01-16,Existing Customer - Renewal,Outbound,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-06-30T19:06:08Z,1,1,100.0,863033.79,001paldePwcfVa7AJJ,,01sLoYtuPuiAhJSKZN,
701EsLuEhnkDYlxYN5,Morrowfen Keystone Lakeside Industries - Precision Beacon Data Platform Core Cascade New Business,Closed Lost,2025-04-08,Existing Customer - Upgrade,Web,Confirm requirements,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-04T12:01:31Z,1,0,0.0,483593.98,001zBr7D0amNm8PY72,701h4U4oQAUQUQiIO5,01sf902KvuoXgXtOGX,0Q0KqnJM9EavfROK6Q
516FzeN3XsvCepCIJM,Latticebrook Moonridge Eastern Systems - Quantum Pioneer Training Enterprise Meridian New Business,Needs Analysis,2026-06-11,New Customer,Partner Referral,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-14T20:58:14Z,0,0,35.0,516235.62,001PygtS3FHgKj8Q8G,7019KuFdn10ijGjI2P,01sQ4LtuJF9K1vlMFT,
710o83hvzN5Li6qYSI,Kestrel Arc Redwood Western Analytics - Unified Harbor Advisory Professional Vector New Business,Value Proposition,2026-07-01,New Customer,Customer Referral,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-21T03:59:43Z,0,0,50.0,733165.64,0013e2Rh2QW4yB5YBM,,01sf902KvuoXgXtOGX,0Q0VuBsd1iZSi2iCWS
720hs9nlVqpsZGJQN5,Juniper Vale Stonebridge Regional Logistics - Adaptive Compass Hardware Ultimate Cascade Expansion,Closed Won,2023-08-11,New Customer,Partner Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-02-20T20:20:13Z,1,1,100.0,2391015.83,001TtyIW37HieQzYDX,,01sf902KvuoXgXtOGX,
006cSgQgdiJ42DnI54,Ivorypine Bluecrest Northern Works - Connected Summit Training Edge Nova Expansion,Qualification,2027-06-24,New Customer,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-15T19:25:51Z,0,0,20.0,664611.15,001kMbAjX61mcJnIFJ,701JHaYdXRA67thQMW,01sf902KvuoXgXtOGX,
506lE6RMDqvThysAOK,Harborlume Clearpath Frontier Industries - Elastic Lattice Cloud Service Foundation Zenith Renewal,Value Proposition,2026-08-21,Existing Customer - Renewal,Event,Confirm requirements,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-12-26T01:58:32Z,0,0,50.0,245624.64,001G40EGKjt7p96I7T,701VENsf4RdiXcPYUH,01sf902KvuoXgXtOGX,0Q0770AHIZ570HASEZ
71t28amFa9oDUl7Q32,Glimmerforge Evergreen Worldwide Partners - Modular Ember Support Scale Cobalt New Business,Prospecting,2027-03-16,Existing Customer - Renewal,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-08T20:04:37Z,0,0,10.0,1434514.27,001OphrQTgtGmAPIMC,701JHaYdXRA67thQMW,01sLoYtuPuiAhJSKZN,0Q0phuvf0lvXGzKKO1
006zOXPozGWvIdBYAC,Fablecrest Goldenleaf Southern Analytics - Open Vertex Cloud Service Ultimate Nova New Business,Closed Lost,2024-01-16,Existing Customer - Renewal,Outbound,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-06-12T06:53:36Z,1,0,0.0,1979346.62,0014BI0PTpGJAb4ICJ,,01sLoYtuPuiAhJSKZN,
720Uzbvln6QAcFJYPD,Evertrail Ironwood Northern Logistics - Quantum Orbit Hardware Edge Atlas Expansion,Closed Won,2023-12-05,New Customer,Organic Search,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2023-06-27T22:47:54Z,1,1,100.0,221416.66,001j6nRokzRlCs1Y07,,01sf902KvuoXgXtOGX,
80iFznLOYTxhHHUQ1L,Deltora Keystone Frontier Works - Unified Foundry Hardware Foundation Horizon Renewal,Needs Analysis,2027-03-24,Existing Customer - Renewal,Outbound,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-03-29T13:48:19Z,0,0,35.0,1313413.94,001F0saAL86T3h5IUF,701s2qORj9Q5274YHM,01sLoYtuPuiAhJSKZN,
511LnspktJO7jRfYPJ,Cinderquill Moonridge Worldwide Collective - Adaptive Beacon Training Select Pulse Renewal,Qualification,2027-05-02,New Customer,Organic Search,Schedule review,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-13T00:59:37Z,0,0,20.0,1323741.86,001oTVBgpJb5kxRYJO,,01sLoYtuPuiAhJSKZN,0Q0UAILMjEvMsBk08R
00620lO3NhEVNm4YMH,Brindlewave Redwood Southern Partners - Connected Pioneer Support Vertex Atlas Expansion,Qualification,2027-04-06,Existing Customer - Renewal,Event,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-02-07T09:56:26Z,0,0,20.0,19567.5,001Inbo5xzWKldwA1H,701OLah01F81qKCQ4B,01sf902KvuoXgXtOGX,
521Z8bPwg6uzfZEA99,Avenlo Stonebridge Northern Analytics - Elastic Harbor Training Essential Ion Renewal,Qualification,2027-03-10,Existing Customer - Renewal,Web,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-09-10T03:10:47Z,0,0,20.0,1769177.93,001aJFstC9yWgafQNG,701OLah01F81qKCQ4B,01sLoYtuPuiAhJSKZN,0Q0fACcUaLcdUtrKHM
80ii0Dr17V5WVEiYLE,Rivermark Westwind Frontier Logistics - Modular Compass Training Premier Solstice Renewal,Value Proposition,2026-11-20,Existing Customer - Renewal,Customer Referral,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-01-23T16:54:27Z,0,0,50.0,754466.04,,701eYR0IxKvWggxING,01sLoYtuPuiAhJSKZN,
006kgVcS9mVhIeUAQH,Quarrylight Brightwater Coastal Works - Open Summit Advisory Select Aurora New Business,Negotiation/Review,2026-06-05,Existing Customer - Renewal,Customer Referral,Confirm requirements,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-06-11T20:58:52Z,0,0,75.0,265403.58,001yWq2JW5BZvvMQ0L,,01sLoYtuPuiAhJSKZN,0Q0FAZHxQMgafSg0UB
006hYnyfIrFM184I24,Peregrine Hollow Copperfield Summit Collective - Quantum Lattice Data Platform Vertex Ion Renewal,Negotiation/Review,2027-01-10,New Customer,Customer Referral,Confirm requirements,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-06-16T18:30:35Z,0,0,75.0,1086053.68,001Tn3lq2OpXiyaYCN,701R6fz0H7ZafwQI8S,01sf902KvuoXgXtOGX,0Q03fy3vjekvtY30BL
006HkjPVxbqd9kgQCU,Oakmere Farpoint Pacific Partners - Unified Ember Support Essential Vector New Business,Prospecting,2027-05-07,Existing Customer - Renewal,Outbound,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-02-25T10:05:23Z,0,0,10.0,1205407.15,001yVmlwCnpWY0fA4W,,01sLoYtuPuiAhJSKZN,0Q0lv7lnAgjiRQQSYT
70iAIXv9JDYCOPBAXU,Novacairn Highland Global Analytics - Virtual Vertex Advisory Premier Cascade Renewal,Closed Won,2022-10-25,Existing Customer - Renewal,Outbound,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2021-12-23T06:57:16Z,1,1,100.0,25826.92,001LvVfPxnoy5b1YY0,,01sLoYtuPuiAhJSKZN,
02tVz3Af1pPpQWJIAJ,Morrowfen Juniper Coastal Logistics - Connected Orbit Hardware Standard Meridian New Business,Qualification,2027-03-27,Existing Customer - Upgrade,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-05T14:33:39Z,0,0,20.0,2099402.82,001PcZ9V15a5LqkQLE,,01sf902KvuoXgXtOGX,
526gLd6SfX4QF0jAQ0,Latticebrook Longview Summit Systems - Elastic Foundry Hardware Core Zenith New Business,Value Proposition,2027-04-20,Existing Customer - Upgrade,Organic Search,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-11-16T23:59:33Z,0,0,50.0,908243.76,001F0HyTq0ZVe9LIP9,701bmC3dSpPfuEkATE,01sQ4LtuJF9K1vlMFT,0Q0AUxojri3qAhQC33
006j9E323d5DOdfYF3,Kestrel Arc Northstar Pacific Collective - Modular Beacon Support Enterprise Cobalt Renewal,Qualification,2026-05-12,Existing Customer - Renewal,Customer Referral,Finalize terms,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-07-31T17:38:35Z,0,0,20.0,2057170.35,001e9z8TRFaUOARQMA,,01sJqGPflRJqwqCPRW,
80tiKSl4hJWjT5jA9G,Juniper Vale Silverline Global Partners - Open Pioneer Cloud Service Professional Nova New Business,Prospecting,2026-11-13,New Customer,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-05-18T15:57:23Z,0,0,10.0,1953998.39,001GIi2sHi8hI1AQ7T,,01sf902KvuoXgXtOGX,0Q0hr6VdsYBljbWCIR
006V5Iuwc7kkdniY8R,Ivorypine Westwind Coastal Analytics - Quantum Harbor Data Platform Standard Zenith Renewal,Closed Lost,2025-10-29,Existing Customer - Upgrade,Event,Schedule review,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-08-02T01:17:24Z,1,0,0.0,1149085.8,001eMGa7Y6CNd3wIQE,,01sQ4LtuJF9K1vlMFT,
020CZweFplpAgAGALQ,Harborlume Brightwater Western Industries - Unified Compass Support Core Horizon New Business,Qualification,2027-04-02,Existing Customer - Renewal,Web,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2027-01-16T02:30:14Z,0,0,20.0,1956600.58,001Wabd306Y5T2XYBQ,701gBvIFprDgdfxY18,01sLoYtuPuiAhJSKZN,
726zLYBE4CZwDwiYXE,Glimmerforge Copperfield Regional Systems - Virtual Summit Cloud Service Enterprise Pulse Expansion,Value Proposition,2026-06-30,Existing Customer - Upgrade,Outbound,Schedule review,Best Case,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-09-10T19:06:57Z,0,0,50.0,1605889.41,001uzPoKDHG07pVI82,701sbAyLwajaBknIUK,01sQ4LtuJF9K1vlMFT,
716r3vXZV1fFbgCQPQ,Fablecrest Farpoint Lakeside Collective - Connected Lattice Hardware Scale Atlas Expansion,Qualification,2026-07-02,Existing Customer - Renewal,Organic Search,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-02-27T09:13:09Z,0,0,20.0,87613.48,0017rl4CBbT95B0YG7,701uy02vAEj9sQvINI,01sf902KvuoXgXtOGX,
006xJ6XiObowSlWQBY,Evertrail Highland Eastern Partners - Elastic Ember Hardware Ultimate Horizon New Business,Closed Lost,2022-10-17,New Customer,Event,Prepare proposal,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2022-09-15T15:00:50Z,1,0,0.0,217819.41,001mr80ElRqK1bZQVC,,01sf902KvuoXgXtOGX,
006Q10cwWo7txHUIAV,Deltora Juniper Western Works - Integrated Vertex Hardware Edge Solstice Expansion,Prospecting,2026-06-29,Existing Customer - Upgrade,Outbound,Confirm requirements,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2025-05-14T00:01:45Z,0,0,10.0,740596.26,001b9Ubd6IpdBJKANL,701623KY8ROVX35IU0,01sLoYtuPuiAhJSKZN,0Q0HroLYtT91osqSP4
801JUCFNcgzcvUuYSM,Cinderquill Longview Regional Industries - Open Orbit Cloud Service Foundation Aurora New Business,Negotiation/Review,2027-01-02,Existing Customer - Upgrade,Customer Referral,Finalize terms,Commit,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-11T09:04:11Z,0,0,75.0,266664.16,001GJ2vwlaXONX0IFT,,01sQ4LtuJF9K1vlMFT,
006sfIuTzJMiMVdAK8,Brindlewave Northstar Lakeside Systems - Quantum Foundry Data Platform Scale Ion Renewal,Closed Lost,2025-07-10,New Customer,Partner Referral,Finalize terms,Closed,USD,Synthetic opportunity generated from aggregate CRM structure only.,2024-12-11T01:54:08Z,1,0,0.0,806605.8,001Z9FmqrbfBXeVI9A,,01sLoYtuPuiAhJSKZN,0Q0KO6ns79eTJBKCUZ
006k9D7myVpRB2wYGP,Avenlo Silverline Eastern Collective - Unified Beacon Data Platform Ultimate Solstice Renewal,Prospecting,2027-05-01,Existing Customer - Renewal,Partner Referral,Prepare proposal,Pipeline,USD,Synthetic opportunity generated from aggregate CRM structure only.,2026-04-23T10:10:12Z,0,0,10.0,2138186.09,001JTximtecXZZ0IK7,701JHaYdXRA67thQMW,01sQ4LtuJF9K1vlMFT,
